    # time       flux      error   full_mod       base    transit   det_flux
8562.896937   1.000043   0.000930   1.000004   1.000004   1.000000   1.000039
8562.898326   0.998913   0.000929   1.000004   1.000004   1.000000   0.998909
8562.899715   0.999739   0.000929   1.000004   1.000004   1.000000   0.999735
8562.901104   0.998688   0.000930   1.000004   1.000004   1.000000   0.998684
8562.902492   0.999893   0.000929   1.000004   1.000004   1.000000   0.999889
8562.903881   0.999811   0.000931   1.000004   1.000004   1.000000   0.999807
8562.905270   0.999822   0.000929   1.000004   1.000004   1.000000   0.999818
8562.906659   0.999907   0.000929   1.000004   1.000004   1.000000   0.999903
8562.908048   0.998890   0.000929   1.000004   1.000004   1.000000   0.998886
8562.909437   0.999649   0.000931   1.000004   1.000004   1.000000   0.999645
8562.910826   0.998074   0.000930   1.000004   1.000004   1.000000   0.998070
8562.912214   1.000681   0.000931   1.000004   1.000004   1.000000   1.000677
8562.913603   0.999443   0.000929   1.000004   1.000004   1.000000   0.999439
8562.914992   0.999645   0.000930   1.000004   1.000004   1.000000   0.999641
8562.916381   0.999476   0.000930   1.000004   1.000004   1.000000   0.999472
8562.917770   1.000330   0.000929   1.000004   1.000004   1.000000   1.000326
8562.919159   0.999215   0.000929   1.000004   1.000004   1.000000   0.999211
8562.920548   1.000978   0.000930   1.000004   1.000004   1.000000   1.000974
8562.921936   1.000116   0.000931   1.000004   1.000004   1.000000   1.000112
8562.923325   1.001439   0.000930   1.000004   1.000004   1.000000   1.001435
8562.924714   0.999572   0.000931   1.000004   1.000004   1.000000   0.999568
8562.926103   0.999948   0.000930   1.000004   1.000004   1.000000   0.999944
8562.927492   1.000304   0.000929   1.000004   1.000004   1.000000   1.000300
8562.928881   0.999989   0.000930   1.000004   1.000004   1.000000   0.999985
8562.930270   0.999759   0.000929   1.000004   1.000004   1.000000   0.999755
8562.931658   0.999566   0.000930   1.000004   1.000004   1.000000   0.999562
8562.933047   1.001313   0.000930   1.000004   1.000004   1.000000   1.001309
8562.934436   1.000064   0.000930   1.000004   1.000004   1.000000   1.000060
8562.935825   1.000867   0.000930   1.000004   1.000004   1.000000   1.000863
8562.937214   0.999916   0.000930   1.000004   1.000004   1.000000   0.999912
8562.938603   0.999932   0.000930   1.000004   1.000004   1.000000   0.999928
8562.939992   1.001398   0.000931   1.000004   1.000004   1.000000   1.001394
8562.941380   0.999772   0.000929   1.000004   1.000004   1.000000   0.999768
8562.942769   0.998453   0.000930   1.000004   1.000004   1.000000   0.998449
8562.944158   0.999315   0.000929   1.000004   1.000004   1.000000   0.999311
8562.945547   1.000289   0.000930   1.000004   1.000004   1.000000   1.000285
8562.946936   0.999064   0.000930   1.000004   1.000004   1.000000   0.999060
8562.948325   0.999920   0.000930   1.000004   1.000004   1.000000   0.999916
8562.949714   1.000269   0.000929   1.000004   1.000004   1.000000   1.000265
8562.951102   0.999933   0.000930   1.000004   1.000004   1.000000   0.999929
8562.952491   0.997798   0.000931   1.000004   1.000004   1.000000   0.997794
8562.953880   0.999888   0.000929   1.000004   1.000004   1.000000   0.999884
8562.955269   1.001994   0.000932   1.000004   1.000004   1.000000   1.001990
8562.956658   0.999614   0.000929   1.000004   1.000004   1.000000   0.999610
8562.958047   1.001849   0.000929   1.000004   1.000004   1.000000   1.001845
8562.959436   1.000029   0.000930   1.000004   1.000004   1.000000   1.000025
8562.960824   0.999200   0.000931   1.000004   1.000004   1.000000   0.999196
8562.962213   1.001135   0.000930   1.000004   1.000004   1.000000   1.001131
8562.963602   0.999795   0.000931   1.000004   1.000004   1.000000   0.999791
8562.964991   1.000424   0.000930   1.000004   1.000004   1.000000   1.000420
8562.966380   1.000771   0.000931   1.000004   1.000004   1.000000   1.000767
8562.967769   1.000567   0.000930   1.000004   1.000004   1.000000   1.000563
8562.969157   1.000801   0.000931   1.000004   1.000004   1.000000   1.000797
8562.970546   1.000446   0.000930   1.000004   1.000004   1.000000   1.000442
8562.971935   0.999613   0.000931   1.000004   1.000004   1.000000   0.999609
8562.973324   1.000850   0.000929   1.000004   1.000004   1.000000   1.000846
8562.974713   1.000670   0.000931   1.000004   1.000004   1.000000   1.000666
8562.976102   0.999016   0.000930   1.000004   1.000004   1.000000   0.999012
8562.977491   0.997302   0.000929   1.000004   1.000004   1.000000   0.997298
8562.978879   0.999824   0.000932   1.000004   1.000004   1.000000   0.999820
8562.980268   0.999631   0.000930   1.000004   1.000004   1.000000   0.999627
8562.981657   0.999827   0.000930   1.000004   1.000004   1.000000   0.999823
8562.983046   0.999069   0.000929   1.000004   1.000004   1.000000   0.999065
8562.984435   1.000031   0.000932   1.000004   1.000004   1.000000   1.000027
8562.985824   0.999433   0.000930   1.000004   1.000004   1.000000   0.999429
8562.987213   1.000058   0.000930   1.000004   1.000004   1.000000   1.000054
8562.988601   1.000127   0.000930   1.000004   1.000004   1.000000   1.000123
8562.989990   1.001345   0.000930   1.000004   1.000004   1.000000   1.001341
8562.991379   1.000089   0.000930   1.000004   1.000004   1.000000   1.000085
8562.992768   1.001256   0.000930   1.000004   1.000004   1.000000   1.001252
8562.994157   1.000997   0.000931   1.000004   1.000004   1.000000   1.000993
8562.995546   1.000218   0.000931   1.000004   1.000004   1.000000   1.000214
8562.996935   0.998890   0.000930   1.000004   1.000004   1.000000   0.998886
8562.998323   1.000332   0.000930   1.000004   1.000004   1.000000   1.000328
8562.999712   1.000455   0.000929   1.000004   1.000004   1.000000   1.000451
8563.001101   1.001439   0.000931   1.000004   1.000004   1.000000   1.001435
8563.002490   0.998304   0.000929   1.000004   1.000004   1.000000   0.998300
8563.003879   0.999490   0.000930   1.000004   1.000004   1.000000   0.999486
8563.005268   1.000275   0.000930   1.000004   1.000004   1.000000   1.000271
8563.006657   1.000712   0.000930   1.000004   1.000004   1.000000   1.000708
8563.008045   0.999598   0.000929   1.000004   1.000004   1.000000   0.999594
8563.009434   1.000001   0.000930   1.000004   1.000004   1.000000   0.999997
8563.010823   0.998923   0.000930   1.000004   1.000004   1.000000   0.998919
8563.012212   1.000030   0.000931   1.000004   1.000004   1.000000   1.000026
8563.013601   0.998498   0.000928   1.000004   1.000004   1.000000   0.998494
8563.014990   1.000617   0.000930   1.000004   1.000004   1.000000   1.000613
8563.016379   1.001438   0.000932   1.000004   1.000004   1.000000   1.001434
8563.017767   1.000495   0.000929   1.000004   1.000004   1.000000   1.000491
8563.019156   0.999503   0.000930   1.000004   1.000004   1.000000   0.999499
8563.020545   0.999122   0.000928   1.000004   1.000004   1.000000   0.999118
8563.021934   1.000395   0.000931   1.000004   1.000004   1.000000   1.000391
8563.023323   1.000311   0.000933   1.000004   1.000004   1.000000   1.000307
8563.024712   1.001152   0.000932   1.000004   1.000004   1.000000   1.001148
8563.026101   0.998723   0.000930   1.000004   1.000004   1.000000   0.998719
8563.027489   0.999664   0.000930   1.000004   1.000004   1.000000   0.999660
8563.038600   0.998803   0.000930   1.000004   1.000004   1.000000   0.998799
8563.039989   0.999249   0.000929   1.000004   1.000004   1.000000   0.999245
8563.041378   1.000825   0.000930   1.000004   1.000004   1.000000   1.000821
8563.042767   1.000270   0.000930   1.000004   1.000004   1.000000   1.000266
8563.044156   0.998903   0.000929   1.000004   1.000004   1.000000   0.998899
8563.045545   1.000248   0.000931   1.000004   1.000004   1.000000   1.000244
8563.046933   1.000747   0.000930   1.000004   1.000004   1.000000   1.000743
8563.048322   0.997946   0.000930   1.000004   1.000004   1.000000   0.997942
8563.049711   1.001573   0.000930   1.000004   1.000004   1.000000   1.001569
8563.051100   0.999897   0.000929   1.000004   1.000004   1.000000   0.999893
8563.052489   1.000217   0.000931   1.000004   1.000004   1.000000   1.000213
8563.053878   0.999829   0.000931   1.000004   1.000004   1.000000   0.999825
8563.055267   1.000149   0.000929   1.000004   1.000004   1.000000   1.000145
8563.056655   0.998519   0.000929   1.000004   1.000004   1.000000   0.998515
8563.058044   0.999866   0.000930   1.000004   1.000004   1.000000   0.999862
8563.059433   1.000422   0.000931   1.000004   1.000004   1.000000   1.000418
8563.060822   0.998701   0.000930   1.000004   1.000004   1.000000   0.998697
8563.062211   1.000440   0.000929   1.000004   1.000004   1.000000   1.000436
8563.063600   0.999788   0.000930   1.000004   1.000004   1.000000   0.999784
8563.064989   1.001480   0.000930   1.000004   1.000004   1.000000   1.001476
8563.066377   1.000639   0.000930   1.000004   1.000004   1.000000   1.000635
8563.067766   0.999683   0.000929   1.000004   1.000004   1.000000   0.999679
8563.069155   0.999949   0.000930   1.000004   1.000004   1.000000   0.999945
8563.070544   1.001206   0.000930   1.000004   1.000004   1.000000   1.001202
8563.071933   0.998144   0.000930   1.000004   1.000004   1.000000   0.998140
8563.073322   1.000369   0.000930   1.000004   1.000004   1.000000   1.000365
8563.074711   0.999594   0.000931   1.000004   1.000004   1.000000   0.999590
8563.076099   1.000260   0.000930   1.000004   1.000004   1.000000   1.000256
8563.077488   1.000932   0.000930   1.000004   1.000004   1.000000   1.000928
8563.078877   0.999435   0.000929   1.000004   1.000004   1.000000   0.999431
8563.080266   1.000375   0.000931   1.000004   1.000004   1.000000   1.000371
8563.081655   0.999771   0.000929   1.000004   1.000004   1.000000   0.999767
8563.083044   1.000492   0.000931   1.000004   1.000004   1.000000   1.000488
8563.084433   1.000279   0.000931   1.000004   1.000004   1.000000   1.000275
8563.085821   1.000166   0.000929   1.000004   1.000004   1.000000   1.000162
8563.087210   1.000611   0.000931   1.000004   1.000004   1.000000   1.000607
8563.088599   0.999994   0.000931   1.000004   1.000004   1.000000   0.999990
8563.089988   0.999965   0.000930   1.000004   1.000004   1.000000   0.999961
8563.091377   0.999279   0.000929   1.000004   1.000004   1.000000   0.999275
8563.092766   1.000587   0.000930   1.000004   1.000004   1.000000   1.000583
8563.094154   1.000299   0.000931   1.000004   1.000004   1.000000   1.000295
8563.095543   1.000176   0.000930   1.000004   1.000004   1.000000   1.000172
8563.096932   0.999002   0.000930   1.000004   1.000004   1.000000   0.998998
8563.098321   1.001094   0.000932   1.000004   1.000004   1.000000   1.001090
8563.099710   0.999916   0.000930   1.000004   1.000004   1.000000   0.999912
8563.101099   1.000937   0.000930   1.000004   1.000004   1.000000   1.000933
8563.102488   0.998252   0.000929   1.000004   1.000004   1.000000   0.998248
8563.103876   1.000479   0.000930   1.000004   1.000004   1.000000   1.000475
8563.105265   0.999846   0.000930   1.000004   1.000004   1.000000   0.999842
8563.106654   1.000104   0.000931   1.000004   1.000004   1.000000   1.000100
8563.108043   1.000442   0.000930   1.000004   1.000004   1.000000   1.000438
8563.109432   0.999485   0.000931   1.000004   1.000004   1.000000   0.999481
8563.110821   0.999384   0.000930   1.000004   1.000004   1.000000   0.999380
8563.112210   0.999559   0.000930   1.000004   1.000004   1.000000   0.999555
8563.113598   0.999134   0.000931   1.000004   1.000004   1.000000   0.999130
8563.114987   1.001239   0.000932   1.000004   1.000004   1.000000   1.001235
8563.116376   1.000740   0.000931   1.000004   1.000004   1.000000   1.000736
8563.117765   1.000253   0.000932   1.000004   1.000004   1.000000   1.000249
8563.119154   1.000644   0.000929   1.000004   1.000004   1.000000   1.000640
8563.120543   1.002985   0.000933   1.000004   1.000004   1.000000   1.002981
8563.121932   1.000590   0.000930   1.000004   1.000004   1.000000   1.000586
8563.123320   1.001226   0.000931   1.000004   1.000004   1.000000   1.001222
8563.124709   1.001109   0.000930   1.000004   1.000004   1.000000   1.001105
8563.126098   1.000108   0.000930   1.000004   1.000004   1.000000   1.000104
8563.127487   0.998314   0.000930   1.000004   1.000004   1.000000   0.998310
8563.128876   1.000057   0.000930   1.000004   1.000004   1.000000   1.000053
8563.130265   1.000286   0.000931   1.000004   1.000004   1.000000   1.000282
8563.131654   1.001015   0.000929   1.000004   1.000004   1.000000   1.001011
8563.133042   0.999099   0.000930   1.000004   1.000004   1.000000   0.999095
8563.134431   1.001146   0.000931   1.000004   1.000004   1.000000   1.001142
8563.135820   1.000027   0.000931   1.000004   1.000004   1.000000   1.000023
8563.137209   1.001241   0.000931   1.000004   1.000004   1.000000   1.001237
8563.138598   0.998787   0.000930   1.000004   1.000004   1.000000   0.998783
8563.139987   0.999026   0.000930   1.000004   1.000004   1.000000   0.999022
8563.141376   0.999575   0.000930   1.000004   1.000004   1.000000   0.999571
8563.142764   0.999412   0.000930   1.000004   1.000004   1.000000   0.999408
8563.144153   0.999440   0.000931   1.000004   1.000004   1.000000   0.999436
8563.145542   0.999147   0.000929   1.000004   1.000004   1.000000   0.999143
8563.146931   1.000208   0.000930   1.000004   1.000004   1.000000   1.000204
8563.148320   0.999946   0.000929   1.000004   1.000004   1.000000   0.999942
8563.149709   1.001375   0.000930   1.000004   1.000004   1.000000   1.001371
8563.151098   0.999333   0.000930   1.000004   1.000004   1.000000   0.999329
8563.152486   0.998447   0.000930   1.000004   1.000004   1.000000   0.998443
8563.153875   0.999602   0.000930   1.000004   1.000004   1.000000   0.999598
8563.155264   0.999460   0.000930   1.000004   1.000004   1.000000   0.999456
8563.156653   0.999272   0.000931   1.000004   1.000004   1.000000   0.999268
8563.158042   1.000081   0.000930   1.000004   1.000004   1.000000   1.000077
8563.159431   0.999843   0.000930   1.000004   1.000004   1.000000   0.999839
8563.160820   0.999757   0.000931   1.000004   1.000004   1.000000   0.999753
8563.162208   1.000773   0.000931   1.000004   1.000004   1.000000   1.000769
8563.163597   1.000120   0.000930   1.000004   1.000004   1.000000   1.000116
8563.164986   1.000235   0.000929   1.000004   1.000004   1.000000   1.000231
8563.166375   0.999537   0.000931   1.000004   1.000004   1.000000   0.999533
8563.167764   1.000968   0.000931   1.000004   1.000004   1.000000   1.000964
