# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
8.057768904130000010e+03 1.000003233203240915e+00 9.302666342343359352e-05 9.964270872295445391e-01 9.964238655886729079e-01 1.000000000000000000e+00
8.057809767380000267e+03 9.999047311258721926e-01 9.302666342343359352e-05 9.960703649853503983e-01 9.961652685289283937e-01 1.000000000000000000e+00
8.057830199160000120e+03 9.999351273988554833e-01 9.302666342343359352e-05 9.959738773299328107e-01 9.960384929378097718e-01 1.000000000000000000e+00
8.057850630840000122e+03 9.999694836404132703e-01 9.302666342343359352e-05 9.958910335851508533e-01 9.959214254814909850e-01 1.000000000000000000e+00
8.057871062610000081e+03 9.999449255192318642e-01 9.302666342343359352e-05 9.957620166061362799e-01 9.958168607026796071e-01 1.000000000000000000e+00
8.057891494190000230e+03 1.000027472895101299e+00 9.302666342343359352e-05 9.957533841318852996e-01 9.957260286551503636e-01 1.000000000000000000e+00
8.057911925870000232e+03 9.998937196358090862e-01 9.302666342343359352e-05 9.955428938008724637e-01 9.956487117085590643e-01 1.000000000000000000e+00
8.057932357550000233e+03 9.998896211565836412e-01 9.302666342343359352e-05 9.954744741903545080e-01 9.955843656411573761e-01 1.000000000000000000e+00
8.057952789220000341e+03 9.999707689574880431e-01 9.302666342343359352e-05 9.955000515213624501e-01 9.955291518763228487e-01 1.000000000000000000e+00
8.057973220799999581e+03 1.000141124704712281e+00 9.302666342343359352e-05 9.956159747474284671e-01 9.954754885630567873e-01 1.000000000000000000e+00
8.058014084260000345e+03 1.000239247780430496e+00 9.302666342343359352e-05 9.955818549679729124e-01 9.953437211919123895e-01 1.000000000000000000e+00
8.058075379289999546e+03 9.999967491063029845e-01 9.302666342343359352e-05 9.950627561832030565e-01 9.950659910369614725e-01 1.000000000000000000e+00
8.058095811070000309e+03 9.999480373241713682e-01 9.302666342343359352e-05 9.949175945767944063e-01 9.949692958437738044e-01 1.000000000000000000e+00
8.058116242649999549e+03 9.999534448335010151e-01 9.302666342343359352e-05 9.948330303388823737e-01 9.948793471125335630e-01 1.000000000000000000e+00
8.058136674329999551e+03 9.998902825051944054e-01 9.302666342343359352e-05 9.946904394693015794e-01 9.947995863877536760e-01 1.000000000000000000e+00
8.058157106110000313e+03 1.000022492644216499e+00 9.302666342343359352e-05 9.947535775660251156e-01 9.947312034309753193e-01 1.000000000000000000e+00
8.058177537689999554e+03 1.000050387508840011e+00 9.302666342343359352e-05 9.947225086610150813e-01 9.946723895971913976e-01 1.000000000000000000e+00
8.058197969369999555e+03 1.000005131448424178e+00 9.302666342343359352e-05 9.946266411833537546e-01 9.946215373342333077e-01 1.000000000000000000e+00
8.058218401150000318e+03 9.999625429968020951e-01 9.302666342343359352e-05 9.945412767160790590e-01 9.945785306472820775e-01 1.000000000000000000e+00
8.058238832830000320e+03 9.999366391357902284e-01 9.302666342343359352e-05 9.944804592845075675e-01 9.945434744185409626e-01 1.000000000000000000e+00
8.058259264409999560e+03 9.998355938939266219e-01 9.302666342343359352e-05 9.943516223570996182e-01 9.945151267165140974e-01 1.000000000000000000e+00
8.058300127870000324e+03 1.000025421146826687e+00 9.302666342343359352e-05 9.944823898378452043e-01 9.944571095976492137e-01 9.996304833168394577e-01
8.058320559550000326e+03 9.997557678154639360e-01 9.302666342343359352e-05 9.941683298215543418e-01 9.944111970405347112e-01 9.996200215024775293e-01
8.058340991230000327e+03 9.995101495292443294e-01 9.302666342343359352e-05 9.938682238047769069e-01 9.943553092210972721e-01 9.996832737571564875e-01
8.058361422910000329e+03 9.999548791826706751e-01 9.302666342343359352e-05 9.942532941741477615e-01 9.942981577196930987e-01 1.000000000000000000e+00
8.058381854690000182e+03 9.999647199612351489e-01 9.302666342343359352e-05 9.942094716136684607e-01 9.942445485998847587e-01 1.000000000000000000e+00
8.058402286270000332e+03 9.999234439446401668e-01 9.302666342343359352e-05 9.941206561572665246e-01 9.941967679400715019e-01 1.000000000000000000e+00
8.058443149730000187e+03 9.999999730569214540e-01 9.302666342343359352e-05 9.941187856211310958e-01 9.941188124057523945e-01 1.000000000000000000e+00
8.058463581310000336e+03 1.000044243034190705e+00 9.302666342343359352e-05 9.941288685111021595e-01 9.940848871794502051e-01 1.000000000000000000e+00
8.058484013000000232e+03 1.000039998474401282e+00 9.302666342343359352e-05 9.940915478141953976e-01 9.940517872592291582e-01 1.000000000000000000e+00
8.058504444780000085e+03 9.999787892145658441e-01 9.302666342343359352e-05 9.939980010016861156e-01 9.940190849272139140e-01 1.000000000000000000e+00
8.058545308140000088e+03 9.999962238729165342e-01 9.302666342343359352e-05 9.939538683523286844e-01 9.939576216626236915e-01 1.000000000000000000e+00
8.058565739820000090e+03 9.999851587280810250e-01 9.302666342343359352e-05 9.939148871794941664e-01 9.939296383595254136e-01 1.000000000000000000e+00
8.058586171410000134e+03 9.999295791788098686e-01 9.302666342343359352e-05 9.938337139135069442e-01 9.939037054286271600e-01 1.000000000000000000e+00
8.058606603189999987e+03 1.000105077066187675e+00 9.302666342343359352e-05 9.939835068473528157e-01 9.938790729502219312e-01 1.000000000000000000e+00
8.058627034770000137e+03 1.000041535413470850e+00 9.302666342343359352e-05 9.938950314884301696e-01 9.938537513619378760e-01 1.000000000000000000e+00
8.058647466450000138e+03 1.000070509699728216e+00 9.302666342343359352e-05 9.938983624431526609e-01 9.938282879089906929e-01 1.000000000000000000e+00
8.058667898239999886e+03 9.999843787295134012e-01 9.302666342343359352e-05 9.937899213616286920e-01 9.938054458653096113e-01 1.000000000000000000e+00
8.058688329919999887e+03 9.999035987173786610e-01 9.302666342343359352e-05 9.936941839212387606e-01 9.937899865505984698e-01 1.000000000000000000e+00
8.058708761500000037e+03 9.999111616390821133e-01 9.302666342343359352e-05 9.936978149619724032e-01 9.937861012903139724e-01 1.000000000000000000e+00
8.058729193289999785e+03 9.999267979394700356e-01 9.302666342343359352e-05 9.937220619116647891e-01 9.937948097394817548e-01 1.000000000000000000e+00
8.058749624969999786e+03 1.000039268443858154e+00 9.302666342343359352e-05 9.938527593723410769e-01 9.938137338535278920e-01 1.000000000000000000e+00
8.058790488339999683e+03 1.000087209205577032e+00 9.302666342343359352e-05 9.939510775524259545e-01 9.938644034273517169e-01 1.000000000000000000e+00
8.058810920019999685e+03 9.999776604507641942e-01 9.302666342343359352e-05 9.938666733603865877e-01 9.938888763898756640e-01 1.000000000000000000e+00
8.058831351709999581e+03 1.000003196275668138e+00 9.302666342343359352e-05 9.939137668583862828e-01 9.939105900461511212e-01 1.000000000000000000e+00
8.058851783389999582e+03 1.000007065215726909e+00 9.302666342343359352e-05 9.939354630769846599e-01 9.939284407581335801e-01 1.000000000000000000e+00
8.058872215080000387e+03 1.000106764567143092e+00 9.302666342343359352e-05 9.940474251677050566e-01 9.939413074542491344e-01 1.000000000000000000e+00
8.058892646860000241e+03 9.999560651564092240e-01 9.302666342343359352e-05 9.939052944300077463e-01 9.939489634222529180e-01 1.000000000000000000e+00
8.058913078450000285e+03 1.000017006160600408e+00 9.302666342343359352e-05 9.939706131517449528e-01 9.939537098153264916e-01 1.000000000000000000e+00
8.058933510130000286e+03 1.000019039841365975e+00 9.302666342343359352e-05 9.939764348203592448e-01 9.939575100270439112e-01 1.000000000000000000e+00
8.058953941920000034e+03 9.999899504309335274e-01 9.302666342343359352e-05 9.939526179939492945e-01 9.939626068898167466e-01 1.000000000000000000e+00
8.058974373500000183e+03 9.998641228562706873e-01 9.302666342343359352e-05 9.938367247764844370e-01 9.939717828232820240e-01 1.000000000000000000e+00
8.058994805289999931e+03 1.000024829861335673e+00 9.302666342343359352e-05 9.940114848664490799e-01 9.939868043119285401e-01 1.000000000000000000e+00
8.059035668559999976e+03 9.999876508048831658e-01 9.302666342343359352e-05 9.940152359415870276e-01 9.940275113812765406e-01 1.000000000000000000e+00
8.059056100349999724e+03 1.000145200261739475e+00 9.302666342343359352e-05 9.941938271296260066e-01 9.940494908833678034e-01 1.000000000000000000e+00
8.059076532029999726e+03 9.999567031606538814e-01 9.302666342343359352e-05 9.940277195196464133e-01 9.940707596416252789e-01 1.000000000000000000e+00
8.059096963619999769e+03 9.999399440761684854e-01 9.302666342343359352e-05 9.940338312714047664e-01 9.940935324768725989e-01 1.000000000000000000e+00
8.059117395410000427e+03 1.000016130804950221e+00 9.302666342343359352e-05 9.941354904090791145e-01 9.941194544620620688e-01 1.000000000000000000e+00
8.059137827090000428e+03 9.999812011677047252e-01 9.302666342343359352e-05 9.941297487634012109e-01 9.941484375931561868e-01 1.000000000000000000e+00
8.059158258880000176e+03 1.000083429408902047e+00 9.302666342343359352e-05 9.942632470268474298e-01 9.941803031518133826e-01 1.000000000000000000e+00
8.059178690470000220e+03 1.000032217711705806e+00 9.302666342343359352e-05 9.942470623879851033e-01 9.942150310547410719e-01 1.000000000000000000e+00
8.059199122160000115e+03 9.999225929399339075e-01 9.302666342343359352e-05 9.941778925624394914e-01 9.942548549077143694e-01 1.000000000000000000e+00
8.059219553939999969e+03 9.999572576292256043e-01 9.302666342343359352e-05 9.942603862068754017e-01 9.943028850694510812e-01 1.000000000000000000e+00
8.059239985530000013e+03 9.999068546189865403e-01 9.302666342343359352e-05 9.942675382568052500e-01 9.943601583126159271e-01 1.000000000000000000e+00
8.059301280589999806e+03 1.000024572611240670e+00 9.302666342343359352e-05 9.945887803316271203e-01 9.945643412887147372e-01 1.000000000000000000e+00
8.059321712279999701e+03 1.000092852434428581e+00 9.302666342343359352e-05 9.947214183485082462e-01 9.946290646185049766e-01 1.000000000000000000e+00
8.059342143969999597e+03 1.000043297231877126e+00 9.302666342343359352e-05 9.947292205847954039e-01 9.946861534277655625e-01 1.000000000000000000e+00
8.059362575660000402e+03 1.000022319400596160e+00 9.302666342343359352e-05 9.947575887157060759e-01 9.947353868181205705e-01 1.000000000000000000e+00
8.059383007450000150e+03 1.000041450884728400e+00 9.302666342343359352e-05 9.948196465027898672e-01 9.947784120575013933e-01 1.000000000000000000e+00
8.059403439140000046e+03 9.999675559851954887e-01 9.302666342343359352e-05 9.947857267806748949e-01 9.948180026706813228e-01 1.000000000000000000e+00
8.059423870730000090e+03 1.000018787821166821e+00 9.302666342343359352e-05 9.948766328362869116e-01 9.948579416231932981e-01 1.000000000000000000e+00
8.059444302519999837e+03 9.999284834012329704e-01 9.302666342343359352e-05 9.948304095877192887e-01 9.949015615635102838e-01 1.000000000000000000e+00
8.059464734209999733e+03 9.999116646190113755e-01 9.302666342343359352e-05 9.948641192496263663e-01 9.949520087143814973e-01 1.000000000000000000e+00
8.059485165799999777e+03 1.000026616586772832e+00 9.302666342343359352e-05 9.950366086887741934e-01 9.950101249154446048e-01 1.000000000000000000e+00
8.059526029280000330e+03 1.000030687461694656e+00 9.302666342343359352e-05 9.951730678008626763e-01 9.951425294026109425e-01 1.000000000000000000e+00
8.059546460870000374e+03 1.000068262855427603e+00 9.302666342343359352e-05 9.952818889913339628e-01 9.952139528451514616e-01 1.000000000000000000e+00
8.059566892660000121e+03 1.000015518765841938e+00 9.302666342343359352e-05 9.953038852959434912e-01 9.952884396477033047e-01 1.000000000000000000e+00
8.059587324350000017e+03 9.999379090620427180e-01 9.302666342343359352e-05 9.953062559754307648e-01 9.953680593118461317e-01 1.000000000000000000e+00
8.059607756139999765e+03 9.999141253718781819e-01 9.302666342343359352e-05 9.953698442011706948e-01 9.954553285573224386e-01 1.000000000000000000e+00
8.059628187729999809e+03 9.999228448881117837e-01 9.302666342343359352e-05 9.954738840211995177e-01 9.955506958465279999e-01 1.000000000000000000e+00
8.059648619419999704e+03 9.999828040775358140e-01 9.302666342343359352e-05 9.956343600170384223e-01 9.956514811627098505e-01 1.000000000000000000e+00
8.059669051210000362e+03 1.000045668774605323e+00 9.302666342343359352e-05 9.957978068643866809e-01 9.957523320755703455e-01 1.000000000000000000e+00
8.059709914500000195e+03 1.000275076050773482e+00 9.302666342343359352e-05 9.962052436444472914e-01 9.959312867992328178e-01 1.000000000000000000e+00
8.059771209569999883e+03 9.999991244465277207e-01 9.302666342343359352e-05 9.961191689736129673e-01 9.961200411299737656e-01 1.000000000000000000e+00
8.059791641359999630e+03 9.999250657035554379e-01 9.302666342343359352e-05 9.961056450973819754e-01 9.961802931667823602e-01 1.000000000000000000e+00
8.059812072959999568e+03 9.999465332637692550e-01 9.302666342343359352e-05 9.961955508662905245e-01 9.962488170390113584e-01 1.000000000000000000e+00
8.059832504750000226e+03 9.998943048487370922e-01 9.302666342343359352e-05 9.962235688968550384e-01 9.963288760281144851e-01 1.000000000000000000e+00
8.059852936440000121e+03 9.996489466372192600e-01 9.302666342343359352e-05 9.960713752749208449e-01 9.964211722781950442e-01 9.997328562198594115e-01
8.059873368139999911e+03 9.995995639859236448e-01 9.302666342343359352e-05 9.961237302809808902e-01 9.965227738884930853e-01 9.996687863288908904e-01
8.059893799829999807e+03 9.996372142741111189e-01 9.302666342343359352e-05 9.962658710215450686e-01 9.966274332283495685e-01 9.996512353285244012e-01
8.059914231519999703e+03 9.998139839678990004e-01 9.302666342343359352e-05 9.965410598965388500e-01 9.967264669990200110e-01 9.996620855183780963e-01
8.059934663220000402e+03 9.999150193425365707e-01 9.302666342343359352e-05 9.967266530915021017e-01 9.968113627764778606e-01 9.997114018786708023e-01
8.059955094910000298e+03 9.999984942877199190e-01 9.302666342343359352e-05 9.968772862661788858e-01 9.968787872788106297e-01 1.000000000000000000e+00
8.059975526600000194e+03 1.000027799173948573e+00 9.302666342343359352e-05 9.969593897988002773e-01 9.969316759217264901e-01 1.000000000000000000e+00
8.060016389989999880e+03 9.999533655289369882e-01 9.302666342343359352e-05 9.969656415906970048e-01 9.970121367243365285e-01 1.000000000000000000e+00
8.060036821689999670e+03 9.999914642235556705e-01 9.302666342343359352e-05 9.970412832712138851e-01 9.970497938653581915e-01 1.000000000000000000e+00
8.060057253379999565e+03 9.999571634789699015e-01 9.302666342343359352e-05 9.970483953096757057e-01 9.970911072238591855e-01 1.000000000000000000e+00
8.060077685080000265e+03 9.999467675847182324e-01 9.302666342343359352e-05 9.970859060610560709e-01 9.971389861776619457e-01 1.000000000000000000e+00
8.060098116770000161e+03 9.999818144401553255e-01 9.302666342343359352e-05 9.971766920822637825e-01 9.971948266284602624e-01 1.000000000000000000e+00
8.060118548569999803e+03 9.999959868921668438e-01 9.302666342343359352e-05 9.972542443103844523e-01 9.972582464152648374e-01 1.000000000000000000e+00
8.060138980159999846e+03 9.999735976811033877e-01 9.302666342343359352e-05 9.973016879087303055e-01 9.973280196811504794e-01 1.000000000000000000e+00
8.060159411859999636e+03 1.000064070622091350e+00 9.302666342343359352e-05 9.974664351287931829e-01 9.974025309281612239e-01 1.000000000000000000e+00
8.060179843650000294e+03 9.999891592131938678e-01 9.302666342343359352e-05 9.974690558799561568e-01 9.974798693465631860e-01 1.000000000000000000e+00
8.060200275250000232e+03 1.000025862845203672e+00 9.302666342343359352e-05 9.975853492121026234e-01 9.975595494838929156e-01 1.000000000000000000e+00
8.060220706940000127e+03 9.999109376354116119e-01 9.302666342343359352e-05 9.975525398082284445e-01 9.976413921096209947e-01 1.000000000000000000e+00
8.060261570339999707e+03 1.000053265493659804e+00 9.302666342343359352e-05 9.978619384884812593e-01 9.978087897107192905e-01 1.000000000000000000e+00
